PhraseId	SentenceId	Phrase	Sentiment
2381	91	one problem	2
2382	91	by trying to distract us with the solution to another	1
2383	91	trying to distract us with the solution to another	1
2384	91	to distract us with the solution to another	2
2385	91	distract us with the solution to another	2
2386	91	distract us	2
2387	91	distract	1
2388	91	with the solution to another	3
2389	91	the solution to another	2
2390	91	the solution	2
2391	91	solution	3
2392	91	to another	2
2393	91	another	2
2394	92	... it 's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3
2395	92	it 's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3
2396	92	's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3
2397	92	's as comprehensible as any Dummies guide , something even non-techies can enjoy	3
2398	92	's as comprehensible as any Dummies guide , something	1
2399	92	as comprehensible as any Dummies guide , something	2
2400	92	comprehensible as any Dummies guide , something	2
2401	92	comprehensible	3
2402	92	as any Dummies guide , something	2
2403	92	any Dummies guide , something	1
2404	92	any Dummies guide ,	2
2405	92	any Dummies guide	2
2406	92	Dummies guide	2
2407	92	Dummies	2
2408	92	guide	2
2409	92	even non-techies can enjoy	3
2410	92	non-techies can enjoy	3
2411	92	non-techies	2
2412	92	can enjoy	3
2413	92	enjoy	4
2414	93	Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .	1
2415	93	Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	2
2416	93	Entertains not so much	1
2417	93	Entertains not	1
2418	93	Entertains	3
2419	93	so much	2
2420	93	because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2421	93	because	2
2422	93	of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	0
2423	93	of its music or comic antics	2
2424	93	its music or comic antics	2
2425	93	its music or	1
2426	93	its music	2
2427	93	music	2
2428	93	comic antics	2
2429	93	comic	2
2430	93	antics	2
2431	93	, but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2432	93	, but	2
2433	93	through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2434	93	the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2435	93	the perverse pleasure	3
2436	93	perverse pleasure	2
2437	93	pleasure	4
2438	93	of watching Disney scrape the bottom of its own cracker barrel	2
2439	93	watching Disney scrape the bottom of its own cracker barrel	1
2440	93	Disney scrape the bottom of its own cracker barrel	0
2441	93	Disney scrape	1
2442	93	Disney	3
2443	93	scrape	2
2444	93	the bottom of its own cracker barrel	2
2445	93	the bottom	2
2446	93	bottom	1
2447	93	of its own cracker barrel	2
2448	93	its own cracker barrel	2
2449	93	own cracker barrel	2
2450	93	cracker barrel	2
2451	93	cracker	2
2452	93	barrel	2
2453	94	Writer\/director Burr Steers emphasizes the Q in Quirky , with mixed results .	3
2454	94	Writer\/director Burr Steers	2
2455	94	Writer\/director	2
2456	94	Burr Steers	2
2457	94	Burr	2
2458	94	Steers	2
2459	94	emphasizes the Q in Quirky , with mixed results .	1
2460	94	emphasizes the Q in Quirky , with mixed results	2
2461	94	emphasizes the Q in Quirky ,	2
2462	94	emphasizes the Q in Quirky	2
2463	94	emphasizes	2
2464	94	the Q in Quirky	3
2465	94	the Q	2
2466	94	Q	2
2467	94	in Quirky	2
2468	94	Quirky	2
2469	94	with mixed results	2
2470	94	mixed results	1
2471	94	mixed	2
2472	94	results	2
2473	95	Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .	0
2474	95	Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres	0
2475	95	Scarcely worth a mention	0
2476	95	Scarcely worth	0
2477	95	Scarcely	2
2478	95	a mention	2
2479	95	mention	2
2480	95	apart from reporting on the number of tumbleweeds blowing through the empty theatres	0
2481	95	from reporting on the number of tumbleweeds blowing through the empty theatres	1
2482	95	reporting on the number of tumbleweeds blowing through the empty theatres	1
2483	95	reporting	2
2484	95	on the number of tumbleweeds blowing through the empty theatres	0
2485	95	the number of tumbleweeds blowing through the empty theatres	1
2486	95	the number	2
2487	95	number	2
2488	95	of tumbleweeds blowing through the empty theatres	0
2489	95	tumbleweeds blowing through the empty theatres	0
2490	95	tumbleweeds	1
2491	95	blowing through the empty theatres	2
2492	95	blowing	2
2493	95	through the empty theatres	2
2494	95	the empty theatres	1
2495	95	empty theatres	1
2496	95	empty	1
2497	95	theatres	2
2498	95	graced with its company .	2
2499	95	graced with its company	2
2500	95	graced	3
2501	95	with its company	2
2502	95	its company	2
2503	95	company	2
2504	96	Invigorating , surreal , and resonant with a rainbow of emotion .	4
2505	96	Invigorating , surreal , and resonant with a rainbow of emotion	4
2506	96	Invigorating , surreal , and resonant with a rainbow	4
2507	96	Invigorating , surreal , and resonant	3
2508	96	Invigorating	2
2509	96	, surreal , and resonant	2
2510	96	surreal , and resonant	2
2511	96	surreal	2
2512	96	, and resonant	2
2513	96	, and	3
2514	96	resonant	3
2515	96	with a rainbow	2
2516	96	a rainbow	2
2517	96	rainbow	2
2518	96	of emotion	2
2519	96	emotion	2
2520	97	`` Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2521	97	Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2522	97	Analyze That	2
2523	97	Analyze	2
2524	97	'' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2525	97	is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2526	97	is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	1
2527	97	one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	1
2528	97	of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	0
2529	97	those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	0
2530	97	those crass , contrived sequels	0
2531	97	crass , contrived sequels	0
2532	97	crass	2
2533	97	, contrived sequels	1
2534	97	contrived sequels	1
2535	97	sequels	2
2536	97	that not only fails on its own , but makes you second-guess your affection for the original	0
2537	97	not only fails on its own , but makes you second-guess your affection for the original	1
2538	97	not only	2
2539	97	fails on its own , but makes you second-guess your affection for the original	0
2540	97	fails on its own , but	1
2541	97	fails on its own ,	1
2542	97	fails on its own	1
2543	97	fails	0
2544	97	on its own	2
2545	97	its own	3
2546	97	makes you second-guess your affection for the original	2
2547	97	you second-guess your affection for the original	1
2548	97	second-guess your affection for the original	2
2549	97	second-guess your affection	2
2550	97	second-guess	2
2551	97	your affection	2
2552	97	affection	3
2553	97	for the original	2
2554	97	the original	3
2555	97	original	3
2556	98	Report card : Does n't live up to the exalted tagline - there 's definite room for improvement .	1
2557	98	Report card : Does n't live up to the exalted tagline -	1
2558	98	Report card : Does n't live up to the exalted tagline	1
2559	98	Report card :	2
2560	98	Report card	2
2561	98	Report	2
2562	98	card	2
2563	98	Does n't live up to the exalted tagline	1
2564	98	live up to the exalted tagline	2
2565	98	live up	2
2566	98	live	2
2567	98	to the exalted tagline	2
2568	98	the exalted tagline	2
2569	98	exalted tagline	2
2570	98	exalted	3
2571	98	tagline	2
2572	98	there 's definite room for improvement .	1
2573	98	's definite room for improvement .	1
2574	98	's definite room for improvement	1
2575	98	definite room for improvement	1
2576	98	definite room	2
2577	98	definite	2
2578	98	room	2
2579	98	for improvement	1
2580	98	improvement	3
2581	99	It 's not a particularly good film , but neither is it a monsterous one .	2
2582	99	It 's not a particularly good film , but neither is it a monsterous one	1
2583	99	It 's not a particularly good film , but	1
2584	99	It 's not a particularly good film ,	1
2585	99	It 's not a particularly good film	1
2586	99	's not a particularly good film	0
2587	99	's not	2
2588	99	a particularly good film	4
2589	99	particularly good film	4
2590	99	particularly good	4
2591	99	neither is it a monsterous one	2
2592	99	neither	2
2593	99	is it a monsterous one	1
2594	99	it a monsterous one	2
2595	99	a monsterous one	1
2596	99	a monsterous	2
2597	99	monsterous	2
2598	100	Tsai may be ploughing the same furrow once too often .	2
2599	100	Tsai	2
2600	100	may be ploughing the same furrow once too often .	1
2601	100	may be ploughing the same furrow once too often	1
2602	100	may	2
2603	100	be ploughing the same furrow once too often	1
2604	100	ploughing the same furrow once too often	1
2605	100	ploughing the same furrow	1
2606	100	ploughing	2
2607	100	the same furrow	2
2608	100	same furrow	2
2609	100	furrow	2
2610	100	once too often	1
2611	100	once	2
2612	100	too often	2
2613	100	often	2
